塑身腰封/腰夹,0.002589903
靴子,-0.058526797
睡袋/凉席/枕头/床品,0.198836499
小说,-0.100218649
BB霜,0.121879177
指甲油/美甲产品（新）,0.116340064
眉笔/眉粉/眉膏,0.015485631
香水,0.028585435
家务/地板清洁用具,0.169959828
儿童家居服,0.138040471
纸尿裤/拉拉裤/纸尿片,0.190508196
牙胶/牙刷/牙膏,-0.081334359
妈妈产前产后用品,0.055238005
儿童配饰,0.010872701
束缚带/塑身衣/盆骨矫正带,0.003586757
皮鞋,0.008361350
乒乓球,0.011392320
方便速食,-0.007952773
个人洗护清洁用具,-0.010245848
套装,0.124135005
凉鞋,0.180296401
文胸,0.002663991
家用五金工具,0.071875111
马夹,-0.008915373
其他美容工具,-0.013744828
有价优惠券,0.023045287
吸尘器,0.000000036
蜜饯/枣类/梅/果干,0.153588899
纸张本册,-0.012643864
T区护理（新）,0.144738590
乳液/面霜,0.205662776
洁面,-0.012996502
奶酪/乳制品/,0.006173673
防护用品,0.099295201
牛肉干/猪肉脯/卤味零食,0.050792745
枕头/枕芯/保健枕/颈椎枕,0.119097077
枕套,0.041283482
电子/发光/充气/整蛊玩具,0.230191413
电脑多媒体音箱,0.001963946
设计服务,0.049009617
柜类,-0.011632879
空调,-0.001705995
吊带/背心/T恤,-0.034197436
男士包袋,0.005092591
阿胶膏方,0.001365611
男士护理（新）,0.045597238
唇彩/唇蜜,0.003108705
大码女装,-0.017688491
榨汁机,0.014416864
汽车用品/内饰品,0.117871841
餐桌布艺,0.142632043
衣物清洁剂/护理剂,0.286051670
手动工具,0.016626409
手镯,-0.011902789
手套,0.083058606
学步鞋/婴儿步前鞋,-0.050468180
厨用小工具/厨房储物,-0.116880923
餐具,-0.103432779
家庭防尘用具,0.196866635
纸品/湿巾,0.029675180
戒指/指环,0.105714993
串珠/拼图/配对/拆装/敲打玩具,-0.013002766
内裤,0.048945221
幼儿响铃/布玩/安抚玩具,0.077931867
户外服装,0.175540068
羽绒服,-0.013299043
背带/学步带/出行用品,0.032345656
灯具灯饰,0.107831799
精油芳疗,0.014868684
首饰收纳,0.119707850
汽车零配件,0.046294344
眼部护理（新）,0.195245890
卫衣,-0.132647832
毛针织衫,-0.089804424
运动鞋,0.109030492
项链,-0.111257497
染发烫发,0.063321950
套装/学生校服/工作制服,-0.066108300
背心吊带,-0.075550960
靠垫/抱枕,-0.234504927
卫衣/绒衫,-0.126732984
酒壶/酒杯/酒具,-0.044854802
帽子,0.051273298
烧烤/烘焙用具,-0.144298361
学习机,0.004469538
毛呢外套,-0.203232548
花艺包装/材料,0.008776573
卫浴用品,0.220633179
蕾丝衫/雪纺衫,0.117161883
糖果零食/果冻/布丁,0.030805181
婴儿礼盒,0.011795854
饼干/膨化,0.096759149
儿童包/背包/箱包,0.086305674
鞋配件,-0.049388916
防尘保护罩,0.062650368
缝纫DIY材料、工具及成品,0.238901631
圣诞用品/礼品/装饰品,0.007964900
卫浴用具/卫浴配件,0.089032933
音乐玩具/儿童乐器,-0.181982206
耳机/耳麦,0.047580769
其它节庆用品,0.001298086
半身裙,-0.161460684
理发/指甲钳/量温等护理小用品,-0.093918237
孕妇装,0.091446778
睡裙,0.229742273
舞蹈/健美操/体操,0.011370489
电锅煲类,-0.116479382
婴幼儿辅食,-0.081426372
加湿器,0.016731790
搅拌/料理机,0.023612259
办公用纸,-0.008826244
汽车影音/车用电子/电器,0.025547571
鱿鱼丝/鱼干/海味即食,-0.041371121
幼儿爬行/学步/健身,0.079787614
扇/迷你风扇/配件/冰垫/冰贴,0.063936226
眼线,0.149059147
钱包,0.022974237
高光,0.003093244
学习/实验/绘画文具,-0.025236228
手机耳机,0.151728683
卫生巾/护垫/成人尿裤,0.204686128
架类,-0.104982260
智能设备配件,0.009521385
高帮鞋,0.003828835
调味品/果酱/沙拉,-0.023346393
眼影,0.044059513
游乐/教学设备/大型设施,0.070933416
马甲,0.201352110
户外运动/休闲/传统玩具,-0.006807471
游泳池/戏水玩具,0.198065462
暖风机/取暖器,0.096574616
伞/雨具/防雨/防潮,-0.099783066
婴幼儿零食（新）,-0.014297804
家庭环境清洁剂,0.006412418
搭配商品,-0.114069766
童车/儿童轮滑,-0.009371028
娃娃/配件,0.085903995
普通膳食营养食品,0.326885038
花卉/绿植盆栽（新）,0.067317293
瑞士腕表,0.013745284
云计算,0.013745284
代购,0.001603070
其它网络相关,-0.000624444
宗教用品,0.013876041
运动套装,0.010202493
其它,-0.044471888
便民服务,0.019168769
藕粉/麦片/冲饮品,0.100501240
花卉/蔬果/草坪种子（新）,0.242181281
电动车装备区,0.140533867
其他天然玉石,0.019320528
按摩器材,0.089437519
跑步鞋,-0.206981751
中老年女装,0.116071247
考试/教材/论文,0.162465361
国产腕表,0.209452404
短外套,0.074590012
窗帘门帘及配件,0.195789908
女用器具,0.003438023
医疗器械,-0.011875206
毛衣/针织衫,0.101885145
休闲裤,0.116048975
洗漱清洁/护理用品,-0.112993890
光源,0.027084743
鞋用品,0.206807563
灯笼,0.011547858
毛球修剪器,0.005948286
瑜伽,-0.126164965
旅行便携装备,-0.064355950
背心/马甲,-0.005045977
香熏用品,0.019567823
户外照明,0.161072859
摩托车配件,0.000579233
隔离/妆前,-0.095409846
田径运动器材,0.001283398
汽车外饰品/加装装潢/防护,-0.066740024
家居健康用品,-0.017220451
儿童泳装,-0.003076807
防护/救生装备,-0.073202931
毛衣,-0.176935115
儿童礼服,-0.008796714
热水袋,-0.243669367
文学,0.027206964
社会科学,0.030714813
传记,0.003823319
自我实现/励志,0.066566306
洗发护发（新）,-0.177819142
哲学和宗教,0.009099729
儿童户外服,0.044257142
机箱,0.000307318
鞋包/皮带配件,-0.022852414
赠品,-0.030049836
早教/智能玩具,-0.009182343
仿真/过家家玩具,-0.200723649
天然粉粉食品,-0.013888598
花瓶/花器/仿真花/仿真饰品,-0.337821413
肥料,0.002968220
腮红/胭脂,0.039223080
毛巾/浴巾/浴袍,-0.088316879
美体塑身,0.027593620
OTC药品,0.014036909
保暖套装,0.068691541
配件专区,0.021230838
家居服/哺乳装/秋衣裤,0.118419021
电动/遥控/惯性/发条玩具,0.070082207
保暖裤,0.017388658
面部护理套装,0.022179718
手机,0.043340418
笔记本电脑,0.000818100
奶瓶/奶瓶相关,0.147526229
奶嘴/奶嘴相关,-0.053856971
水族世界,-0.033981677
蓝牙耳机,0.037326776
摆件,-0.013925966
双肩背包,0.014515342
装饰灯,0.016931584
蛋/蛋制品,-0.007948939
南北干货/肉类干货,-0.106521373
巧克力,-0.034445580
闪存卡,0.009251753
饮料,0.068682163
炉具/餐具/野餐烧烤用品,-0.153249232
毛绒布艺类玩具,-0.317285279
彩泥/粘土/软陶泥,-0.028413581
跑步机/大型健身器械,0.001214070
肩带,-0.001717752
休闲毯/毛毯/绒毯,-0.025250941
康复辅助,0.007239380
棉衣,0.017258868
文胸套装,-0.027610494
胸针,-0.013968970
代用/花草/水果/再加工茶,-0.038837122
药食同源食品,0.066107837
水果制品,0.006246844
拉杆广场音箱/户外音响,0.000064413
麻将/棋牌/益智类,0.052190765
物流包装,-0.163729443
仓鼠类及其它小宠,-0.004294533
办公家具,-0.000782021
家用五金,-0.028006058
其他配件,0.007117851
制衣面料,0.204848770
电动车零/配件,0.001733073
本地化生活服务,-0.025072848
被套,0.024423321
裁剪用品,0.011991436
速溶咖啡/咖啡豆/粉,0.097634557
计生用品,-0.150297100
防晒,0.214031697
家居钟饰/闹钟,-0.354320999
腌制蔬菜/泡菜/酱菜/脱水蔬菜,0.028314146
婴幼儿营养品,0.089909186
保健食品,-0.007304784
耳套,-0.041089744
围巾/丝巾/披肩,-0.070387760
保健/心理类书籍,0.012623284
被子/蚕丝被/羽绒被/棉被,-0.131795235
婴儿手推车/学步车,0.057811873
刀具/多用工具,-0.009219810
机械五金,-0.007435337
唇部护理（新）,-0.099270949
睫毛膏/睫毛增长液,0.193860992
聚会/魔术/演出用品,-0.030628430
红茶（新）,-0.000109901
功能眼镜,-0.004774304
红包/利是封,-0.010351603
假发,-0.023399216
儿童机器人/变形/人偶玩具,0.004794855
亲子装/亲子时装,-0.041676704
手办/扭蛋/人偶/BJD/兵人,-0.004389739
庭院植物/行道树木/果树,0.066672547
蜡烛,-0.016274312
装扮用品,-0.031201345
床单,0.018419449
风衣,0.004665162
移动电源,-0.000338786
有线宽带,-0.000429992
海外膳食营养补充食品,-0.007276993
童床/婴儿床/摇篮/餐椅,0.024614067
猫/狗美容清洁用品,0.073303653
室内除臭/芳香用品,0.078900565
钱包卡套,-0.032780045
影视/明星周边,-0.002609429
创意礼品,-0.002647160
仿真花/绿植/蔬果成品（新）,-0.022124561
汽车美容/保养/维修,0.020647704
化妆水/爽肤水,-0.291273279
USB电脑周边,-0.205106629
干衣机,0.004833901
电脑元件/零配件,0.002361414
摩托车装饰养护,0.022543914
DIY配件,-0.050736295
有线鼠标,-0.009160202
坐具类,-0.200351018
美甲工具,-0.111924294
西洋乐器,-0.020707907
抹胸,-0.128670675
地垫,-0.147650261
垂钓装备,0.085658308
清洁液/洗衣液/柔顺剂,0.047398124
高达/机甲模型/机器人/变形类,-0.005884162
床垫/床褥/床护垫/榻榻米床垫,-0.047278437
西装,0.031144881
围巾/手套/帽子套件,0.010001801
电动打蛋器,-0.002076576
一次性餐桌用品,-0.110402719
医学卫生,0.005370413
成人奶粉,-0.003515139
望远镜/夜视仪/户外眼镜,0.003983053
军迷服饰/军迷用品,-0.010597707
数码周边,-0.140357553
卸妆,-0.564907985
自行车/单车装备,0.024537094
音乐CD/DVD,-0.012644161
烘焙原料/辅料/食品添加剂-新,0.013151329
邮费,-0.064089847
鲜花速递(同城),-0.001392412
装饰画,0.001379138
园艺用品,0.052861262
绘画类用品,-0.018132323
饮水机,0.010307996
其他食品,-0.006522311
教学演示/展示告示用品,0.033369915
手链,0.137685173
地毯,-0.078335259
肚兜/肚围/护脐带,-0.115157716
经络保健器材,-0.026124708
食用油/调味油,0.005145088
十字绣及工具配件,-0.008511341
花瓶/花器/花盆/花架（新）,0.120436199
育儿书籍,0.061012248
电脑软件,-0.002847943
包装设备/标牌及耗材,0.021897214
婴幼儿牛奶粉,0.022470930
麦克风/话筒,0.006647992
蜂蜜,0.023602942
轮滑/滑板/极限运动,0.010621446
皮衣,0.025362815
金石篆刻,0.034935777
海鲜/水产品/制品,0.012356525
静态模型,0.001150653
综合训练鞋/室内健身鞋,-0.010545719
传统布鞋/手工编织鞋,-0.010506623
文字类服务,0.001136399
印刷制品,0.031674905
装订用品,0.021732990
骑行服饰/骑行装备,0.019440748
塑身美体裤,0.019393783
针织衫/毛衣,-0.067113453
雕刻工艺,0.007197784
家具辅料,-0.000060212
数码维修,0.002055374
蚊帐,0.035681263
充值平台软件/加款卡,0.000054070
运动护具,0.008010045
自行车零/配件,0.010153915
艺术,0.006533968
唐装/民族服装/舞台服装,-0.021315177
身体护理（新）,0.309730989
气球/飘空气球,-0.031295881
驱蚊退烧用品,0.058475911
新鲜蔬菜/蔬菜制品,0.112750424
皮草,0.011922280
唇笔/唇线笔,-0.011353782
产妇帽/孕妇袜/孕妇鞋,0.006288399
旅行箱,0.167454185
坐垫/椅垫/沙发垫,0.005112970
猫零食,0.010346763
猫主粮,0.047602029
气动工具,0.007870740
板鞋/休闲鞋,0.011070694
运动卫衣/套头衫,-0.010328395
床品套件/四件套/多件套,-0.191734880
儿童棋类/桌面游戏,0.001984928
镜子类,0.005877115
厨房家电配件,0.003277862
净水器,0.044272160
披风/斗篷,-0.021506459
孕产妇营养品,-0.005783705
篮球,-0.029082910
插座,0.015746729
塑料包装袋,0.010306758
足部护理,0.039843033
保健/养生/煎药壶,-0.012953546
干鞋器,0.018669792
生肉/肉制品,0.005600617
其它婴童用品,-0.001667260
进口原版书(含港台),-0.000854085
积木,-0.006680340
布料/面料/手工diy布料面料,-0.011936580
户外/庭院家具,0.005315043
布尿裤/尿垫,0.284454086
头发造型,-0.042208107
仪器仪表,0.009957295
哺乳文胸/内裤/产检裤,-0.018917431
外语/语言文字,0.020228704
防水箱包,0.039569805
户外鞋靴,-0.000150372
运动茄克/外套,-0.010807497
儿童玩具枪,-0.182867825
娱乐/酒吧/KTV家具,0.002285114
微波炉,0.008801214
清洁美容工具,-0.037771715
跳舞毯,0.004965054
保鲜容器/保鲜器皿,0.008146238
品牌打火机及配件,0.013754997
照片冲印,0.008995555
框架眼镜,0.009037220
儿童演出服,0.014306176
相框/画框,0.009954045
搭扣,0.017183966
专项户外运动装备,0.017578343
数码包/收纳/整理,-0.473717830
夹克,0.103864523
睡袋,0.002710920
娱乐时尚,-0.001804458
网球,-0.002035650
烟具,0.012835548
钥匙包,-0.010895876
平板电脑配件,-0.013695943
雨靴,-0.006402222
孕产妇护肤/洗护/祛纹,0.003994678
床类,0.012322159
Polo衫,0.004363746
其他工艺饰品,0.004742897
其他传统滋补品,0.022946221
踏步机/中小型健身器材,0.008349429
传真/通信设备,0.002529441
身体彩绘,0.003638315
手机包,-0.006058090
风铃及配件,-0.004459389
乳制品,-0.011101639
彩妆套装,-0.006856687
悠悠(溜溜)球,0.012744331
其它玩具,0.042206822
保险箱,0.015722907
喜字/剪纸/贴纸,-0.004715961
壁饰,-0.012186406
接线板/插头,0.006694478
母婴/儿童用品/玩具,-0.000219330
电子元件,0.015856244
监控器材及系统,0.002130896
各类配件,-0.012214636
发廊/美容家具,-0.001900563
跆拳道/武术/搏击,0.134268525
粉底液/膏,0.013843964
自行车修车工具,-0.005226935
点读笔,0.000000000
电动工具,-0.013261053
靴子/雪地靴,0.050748860
遮瑕,0.062914577
办公/文具定制,0.017714239
宠物服饰及配件,-0.003797572
吊扇,-0.014892791
面部按摩霜,0.015515735
冰箱,0.009679311
旅游优惠券/会员卡,0.000024407
屏风/花窗,0.009136116
笔记本电脑配件,-0.016565204
参类滋补品,-0.004414722
篮球鞋,-0.004683301
生活家电配件,-0.001352424
足球,-0.021225863
墙纸,-0.009078408
儿童房/桌椅/家具,0.008275995
电风扇,-0.018253181
广告制作/传统印刷/打印/复印,0.005155667
孕妇裤/托腹裤,0.006453044
其它首饰,0.005598851
口腔护理,-0.007992775
美容/美体辅助工具,0.030480923
拉花,0.007184472
计生避孕,0.007411296
燕窝滋补品,0.002656824
电动遥控玩具零件/工具,0.002019556
乳贴,-0.006557995
卡通/动漫周边,0.024992252
咖啡器具,0.003741994
历史,-0.012121425
乌龙茶（新）,-0.003989720
运动裤,-0.018768044
干电池/充电电池/套装,0.003847685
舞蹈鞋,-0.005373092
机电五金,0.011373078
厨房,0.007433159
棋牌/桌游,-0.000340252
定金,-0.004861469
床幔,0.003638413
面部磨砂/去角质,0.026940853
车用清洗用品/清洗工具,0.090947823
路由器,0.002462087
香包/香囊,-0.010018194
煮蛋器/蒸蛋器,-0.004872542
眼镜架,0.014748000
桌面音响/音箱,-0.006243553
电工配件,0.006315867
鞋带,0.002131886
毽子/空竹/民间运动,0.012520837
亲子鞋,0.000888805
自行车整车,-0.000000935
木方,0.002748209
消毒/吸奶器/小家电,0.009049900
空气净化/氧吧,0.004551810
开关,-0.004780345
床裙,0.001727204
U盘,-0.004059169
城市家具,0.002790666
礼品包装,0.006744904
培训课程,0.002667783
车载手机配件,-0.013684361
胶片相机配件,-0.007385084
插片/胸垫,-0.015467126
智能手表,0.020158014
睡裤/家居裤,0.012050379
智能家居系统,-0.000857330
犬主粮,0.025747686
大家电配件,-0.011937586
财会用品,0.007352534
瓷砖,0.002330770
兔类及其用品,0.009629559
电热水壶,0.000821322
国产白酒,0.003796634
工业/农业技术,-0.009358285
智能健康,-0.001244585
项坠/吊坠,0.000915503
线材/线类,0.001852466
哨子,0.025144915
电脑周边,-0.002620219
电饼铛/可丽饼机,0.013270634
葡萄酒,-0.010085469
糖盒/糖盒配件,0.002190672
毛呢大衣,0.002899296
户外休闲家具,-0.001027546
报纸,0.005386472
运动T恤,-0.008640481
卡包,-0.002121908
羽毛球,-0.003350717
Cosplay服饰/道具/服务,0.001540910
睡袍/浴袍,-0.002961278
酸奶机,0.006264561
施工保护,-0.003530774
民族乐器,-0.004991001
自由组合套装,0.018307759
运动袜,0.007313949
蜜粉/散粉,0.022853113
情趣用品,0.033459336
枸杞及其制品,0.008465572
配制酒/果酒,0.001665952
健身服装,0.009383440
沙发类,-0.004577173
电热毯,0.002020254
油漆,-0.000555655
管理,-0.008869193
地板,-0.008280061
脚链,0.007439564
影碟机/DVD/蓝光/VCD/高清,-0.000370318
职业技能培训,-0.003036908
期刊杂志,0.007960282
热水器,-0.002055872
电热饭盒,-0.000560203
养生茶,0.010150587
趣味收藏,-0.002078959
墨粉硒鼓耗材类,0.007418560
足球鞋,-0.000218750
绘图测量用品,-0.005055503
键鼠套装,0.005027621
钟,0.000446133
日用/装饰定制,-0.007564933
雨衣/雨裤/雨披,-0.008978623
眼镜配件、护理剂,-0.016282153
棒球,-0.005287988
皮裤,-0.000718068
阴影,0.025959577
摩托车骑士装备,0.002969526
学历/职业资格考试,0.000000000
鸟类及用品,0.000795741
豆浆机,0.002617370
网络店铺代金券,-0.001283314
涂料（乳胶漆）,0.005420240
美体/塑身塑形/增高用具,-0.005025700
货架/展柜,-0.001469984
新食品原料,0.004481312
汽车GPS导航仪及配件,0.005998150
其它定制,-0.005168881
装饰挂钩,-0.008835938
床品定制/定做(新),0.000976578
农业工具,0.000000000
智能手环,0.000309963
怀表,-0.006622172
黑茶(新),0.000448525
智能摄像,-0.000570942
洗衣机,-0.008560273
雨鞋,-0.013392873
游戏实物周边,-0.002836526
妈咪包/袋,0.001774859
多媒体服务,-0.000939753
国货精品手机,-0.001604108
粉饼,-0.070091966
爬虫/鸣虫及其用品,-0.003236329
其它生活家电,-0.007834554
枕巾,0.000052392
工具书/百科全书,0.001012169
漫画/动漫小说,-0.009692538
包装用品定制,-0.000750328
电动车整车,0.002454573
绿茶（新）,0.000578123
月子营养,-0.019296913
西服,0.001268226
计算器,0.012172345
文化创意用品,-0.001621900
几类,0.003073995
冷柜/便携冷热箱,0.000413550
睡衣上装,0.003558209
收藏品保养/鉴定工具,0.007582433
吊袜带,0.000028314
地区民间特色手工艺,0.000762269
其它个人护理,-0.002826998
商用厨电,0.000860733
扩音器/录像机,-0.000372181
新入网手机号套餐,-0.001632448
MP3/MP4配件,0.000293771
台历,-0.010679984
防盗报警器材及系统,-0.000217899
紧固件,0.005999206
订单,-0.006125781
婚纱/旗袍/礼服,-0.007756709
其它耗材,0.002668977
影音家电配件,0.002657439
床笠,0.002340349
宝宝纪念品/个性产品,-0.005451573
通讯/导航/户外表类,0.002204306
羽绒裤,0.006498383
石斛/枫斗,-0.002291139
塑身上衣,-0.004220658
电影票,0.000407915
巧克力/DIY巧克力,0.003185726
其它厨房家电,-0.000219717
教学服务,0.002985683
饮水用具/盛水容器,-0.033660332
原汁机,-0.001841082
装饰器皿,-0.009126649
胸部护理（新）,0.009290772
超市家具,0.002367949
无线鼠标,0.005570918
电磁炉,0.000476259
袖扣,0.006015446
CC霜,-0.002887941
旅行袋,0.004919868
儿童床品,0.003212402
保养鉴定用品,-0.002795402
防潮垫/地席/枕头,-0.013769288
婚庆布景/道具,0.002911361
蜂产品,-0.005568139
环保/除味/保养,0.001700366
模型制作工具/辅料耗材,-0.004493079
其它文化用品,0.000513619
翡翠（新）,-0.002194453
洋酒,-0.013290371
旅游,0.004980003
境内景点电子门票,-0.002472468
天然珍珠（新）,-0.004112281
游戏掌机,0.001195177
开发/建站服务,-0.000537852
DS/3DS专用配件,-0.000692828
腰包,0.011870135
家政服务,-0.004331954
古玩杂项,-0.001221605
厨房大电,-0.002779473
科技,-0.001350179
投影机,0.001598850
农药,0.004229050
随身听/便携视听/收音,0.007162369
多功能一体机及配件,0.002464034
生活,0.000693304
学习卡,-0.004473967
刃具,-0.000665634
经济,0.019099878
多士炉,-0.000321550
IC集成电路/电机,0.000398666
游戏手柄,0.003920160
佛珠/木质手串,-0.002173176
照片/照片墙,-0.000524864
礼金簿/签名册,0.004383723
挂烫机,-0.001285678
钱币,-0.000240788
收纳配件包,0.004656527
箱包相关配件,-0.004562818
自然科学,-0.004562818
婚纱礼服配件,0.003247979
智能家庭,-0.000976666
鹿茸,0.003614559
其他保养,0.005115891
服装店家具,-0.002714327
路由器/猫/网卡配件,0.004585715
PSP专用配件,0.006124596
运动沙滩鞋/凉鞋,-0.011272961
彩妆盘,-0.000313430
运动内衣,0.001546848
特殊配方奶粉,0.003551561
婴幼儿调味品（新）,0.009919611
服务类,-0.000649028
床垫类,-0.000262794
液压/起重工具,-0.008003122
胶卷,-0.004374643
电熨斗,-0.000207812
灯,-0.009962880
晾衣架/晾衣杆,0.001135256
熟食/凉菜/私房菜,-0.000823402
榻榻米空间,0.008845463
蜡烛/烛台,0.001072313
面包/月饼/蛋糕,-0.008720135
文化/体育周边,-0.000915563
综合通用卡,0.001639957
食品提货券,0.001639957
运动帽,0.001430239
宗教工艺品,0.000088457
假发配件,0.004089200
连环画/古籍善本,-0.001649267
冰淇淋/冻品,-0.007609832
证件包,-0.011837785
胶带,-0.000529365
动画碟,0.000874023
电脑视听配件,0.002229291
请柬,0.000987958
婚礼鲜花布置,0.000676533
电话机(有绳/无绳/网络),0.000149758
头巾/遮耳,0.004673974
普洱,0.011333109
隔音材料,0.001932210
育儿/儿童教育音像,-0.003080601
创意迷你植物,0.000309963
其它收藏品,0.001348894
雕花件系列,-0.007083476
对联,0.001523458
西裤,-0.003805555
彩色宝石/贵重宝石,0.003878681
其他,-0.000347803
创意饰品,-0.006073788
游戏软件,0.001314473
假睫毛,0.000478735
戏曲综艺,-0.001155819
平板电脑/MID,0.000363034
文化,0.000000000
打印机配件,0.000000000
移动硬盘,0.000000000
毛条,0.000000000
体育运动(新),0.000000000
服饰箱包定制,0.000000000
网络高清播放器,0.000000000
无线上网设备与终端,0.000000000
领部配件,0.000000000
电陶炉,0.000000000
香薰炉,0.000000000
校服/校服定制,0.000000000
程序/软件开发,0.000000000
计算机/网络,0.000000000
装饰挂牌,0.000000000
医疗家具,0.000000000
甜品/冰淇淋/咖啡/冷饮,0.000000000
政治军事,0.000000000
其他服饰配件,0.000000000
打印机（新）,0.000000000
腰带,0.000000000
情趣内衣,0.000000000
白茶(新),0.000000000
门幅,0.000000000
CD播放机,0.000000000
儿童玩具乐器,0.000000000
配件,0.000000000
烟具/酒具,0.000000000
境外电话卡/境外随身WIFI租赁,0.000000000
古籍（新）,0.000000000
点/验钞/收款机及配件,0.000000000
浴霸,0.000000000
电气控制,0.000000000
男用器具,0.000000000
旅行箱包,0.000000000
电烤箱,0.000000000
背景墙软包/床头套/工艺软包,0.000000000
布线箱,0.000000000
集成吊顶,0.000000000
空调扇,0.000000000
新型装饰材料,0.000000000
床盖,0.000000000
家用游戏机,0.000000000
种子/种苗,0.000000000
日韩腕表,0.000000000
滴眼液、护眼用品,0.000000000
地图/地理,0.000000000
床罩,0.000000000
黄酒,0.000000000
面具,0.000000000
邮品,0.000000000
猫/狗医疗用品（新）,0.000000000
飞镖/桌上足球/室内休闲,0.000000000
畜牧/养殖设备,0.000000000
餐饮/烘焙家具,0.000000000
家用护理辅助器材,0.000000000
工艺船,0.000000000
肚兜,0.000000000
乐器配件,0.000000000
普通诊察,0.000000000
运动POLO衫,0.000000000
农膜/篷布/遮网/大棚,0.000000000
其他特色工艺品,0.000000000
MP3/MP4/iPod/录音笔,0.000000000
墨水,0.000000000
淘宝网开店书籍专区,0.000000000
眼镜片,0.000000000
成套家具,0.000000000
急救护理,0.000000000
欧美腕表,0.000000000
智能眼镜/VR头盔,0.000000000
物流服务,0.000000000
水管管材,0.000000000
主板,0.000000000
三七,0.000000000
家居/日用品,0.000000000
海外工艺品,0.000000000
香薰用品,0.000000000
