[0.00-0.05),0,1
[0.05-0.10),2,6
[0.10-0.15),15,134
[0.15-0.20),116,1416
[0.20-0.25),482,4814
[0.25-0.30),523,4701
[0.30-0.35),265,1975
[0.35-0.40),100,605
[0.40-0.45),40,228
[0.45-0.50),16,92
[0.50-0.55),6,28
[0.55-0.60),3,16
[0.60-0.65),2,6
[0.65-0.70),0,4
[0.70-0.75),0,2
[0.75-0.80),0,2
[0.80-0.85),0,0
[0.85-0.90),0,0
[0.90-0.95),0,0
[0.95-1.00),0,0
